"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","negLogPadj"
"LOC100358069",310.537587722404,5.4705976754827,0.237116911485661,23.0713095966313,8.99012347782224e-118,1.5686866456452e-113,112.804463800619
"LOC100352749",219.29312192149,-8.19569923918746,0.512049603130224,-16.0056744289735,1.16642389953216e-57,1.01764653114683e-53,52.9924030434426
"LOC100357982",4952.66703114973,4.93378776014359,0.429963411229759,11.4749014248264,1.7637856412407e-30,1.0258765218003e-26,25.9889049093294
"LOC103346238",92.0435203177618,4.71303083011765,0.50990933397301,9.24288008888874,2.39949832587549e-20,1.04672115720504e-16,15.9801689974196
"LOC108176666",7.52202247353609,-6.17462302711217,0.768497721902684,-8.03466666345443,9.38336527039848e-16,3.15347527735384e-12,11.5012105694434
"DHRS3",79.7449157373925,-5.90686182777326,0.736799967656621,-8.01691379895133,1.08435163414081e-15,3.15347527735384e-12,11.5012105694434
"RAD9B",55.1669654890358,2.2960233996019,0.306383417806537,7.49395452286422,6.68288875411931e-14,1.45762157338285e-10,9.83635521259131
"LOC100351365",53.4950281867687,-2.03597101491344,0.280913107717815,-7.24768961994694,4.23940714531849e-13,8.21926836429581e-10,9.0851668393323
"LOC103352209",63.7384535218137,3.66016662114566,0.518481748336838,7.05939337862245,1.67231034290228e-12,2.91801431733018e-09,8.53491258155763
"LOC103351305",11.5849819498711,4.77091999769986,0.683910631123999,6.97594068666386,3.03830901358205e-12,4.07811184446101e-09,8.38954086762944
"LOC100351756",85.2331513578726,-4.66141047711621,0.667447302257737,-6.98393784999702,2.87019074318003e-12,4.07811184446101e-09,8.38954086762944
"PLEKHB2",4355.57446916599,1.15949849263939,0.166034734535024,6.98346942816837,2.87978136660887e-12,4.07811184446101e-09,8.38954086762944
"LOC108176261",15.0075662936664,-6.64852216026139,0.960548035049638,-6.92159258846208,4.4659409306351e-12,5.56615737847513e-09,8.25444451851275
"LOC103349154",30.1294332183495,2.11506669750832,0.308319434216649,6.85998501159064,6.88677732805867e-12,8.01115850648639e-09,8.09630467535233
"LOC100349056",85.9438170955715,1.60712253495261,0.236522363909973,6.79480159247997,1.08461692458366e-11,1.18284254481627e-08,7.92707306303784
"LOC108176303",12.7563294095679,-6.72985586538618,1.05014181406499,-6.40852099711715,1.46938045990809e-10,1.5081893908786e-07,6.82154411851338
