"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","negLogPadj"
"PPID",1674.28354626675,-0.113998776382924,0.174228918173042,-0.654304564238305,0.512915605904373,0.999812940284987,8.12466012363579e-05
"TMBIM6",50708.3045626177,-0.113992270797253,0.483847173717526,-0.235595611567637,0.813746479080405,0.999812940284987,8.12466012363579e-05
"METTL10",567.824997528042,0.113962230070841,0.119757895637046,0.951605148576003,0.341297269439879,0.999812940284987,8.12466012363579e-05
"C15H4orf32",588.284043482111,-0.113948829741639,0.498433948336783,-0.228613701217329,0.819169174536077,0.999812940284987,8.12466012363579e-05
"C17H14orf93",585.464930866366,0.113939026958445,0.141435327270794,0.805591001605244,0.420478715768674,0.999812940284987,8.12466012363579e-05
"TM4SF4",66913.9724131907,-0.113915012432418,1.26832532515321,-0.0898152943675214,0.9284339941645,0.999812940284987,8.12466012363579e-05
"CELF2",2569.24842327714,-0.113913481100687,0.59251137521626,-0.192255348783996,0.847542192395091,0.999812940284987,8.12466012363579e-05
"P2RY4",18.5026386588493,0.113894526498659,1.71201369527317,0.0665266445082295,0.946958545443197,0.999812940284987,8.12466012363579e-05
"ARPC2",12901.33252288,0.113844732609626,0.199019631195135,0.572027653382615,0.567303240339462,0.999812940284987,8.12466012363579e-05
"GUCD1",3367.80506570446,-0.113831729342491,0.351304783575271,-0.324025560324034,0.745918682965487,0.999812940284987,8.12466012363579e-05
"ZNF691",193.012845315857,0.113829022967589,0.238966955437367,0.476337921949309,0.633833652914983,0.999812940284987,8.12466012363579e-05
"WDFY2",1794.79934387802,-0.113799627525824,0.142342898538049,-0.799475271998938,0.424014879511394,0.999812940284987,8.12466012363579e-05
"ORMDL3",3274.52237844985,-0.11375600074772,0.291228595884928,-0.39060724927118,0.696087566389711,0.999812940284987,8.12466012363579e-05
"CSRNP1",1528.60889810895,0.11374885315856,0.505752636659396,0.224910054666043,0.822049247185348,0.999812940284987,8.12466012363579e-05
"PJA1",427.321026986926,0.113712091749136,0.274218182859966,0.414677431537078,0.678378055784901,0.999812940284987,8.12466012363579e-05
"CHRND",4.18292844873015,-0.113701715089558,0.642630484741584,-0.176931717043085,0.859562025036896,0.999812940284987,8.12466012363579e-05
"DUSP19",304.651085563095,-0.113700955445869,0.223494378901415,-0.508741902166689,0.610933147297086,0.999812940284987,8.12466012363579e-05
"ARIH1",2011.46090785251,-0.11369225097403,0.136042043699481,-0.835714076930351,0.403315774078358,0.999812940284987,8.12466012363579e-05
"RHOH",2790.48259752314,-0.113665930835562,0.859713637408101,-0.132213711507761,0.894815256114639,0.999812940284987,8.12466012363579e-05
"FXN",809.626360222594,0.113619663759911,0.272247551719123,0.417339524423465,0.676430082503674,0.999812940284987,8.12466012363579e-05
"HTRA2",1349.17526909845,0.113611586998882,0.0760453346441392,1.49399812007583,0.135176110637471,0.999812940284987,8.12466012363579e-05
"TBP",978.123595429327,-0.113610525339943,0.202014414632132,-0.562388211488907,0.573851549115191,0.999812940284987,8.12466012363579e-05
"MAT2B",2641.19045932248,0.113534328937608,0.179595221426419,0.632167871928169,0.527277188677556,0.999812940284987,8.12466012363579e-05
"ARHGAP21",1041.70127941186,-0.113510132447666,0.463092495458756,-0.245113305788337,0.806368700604078,0.999812940284987,8.12466012363579e-05
"ZBTB6",1507.26899180873,-0.113496477083472,0.200096991950892,-0.567207312698266,0.570573340327441,0.999812940284987,8.12466012363579e-05
"DCLRE1C",470.990186773752,-0.113449598969389,0.473373889069538,-0.239661716856385,0.810592515579561,0.999812940284987,8.12466012363579e-05
"RAB7A",5697.89404040417,0.113445907155344,0.165663462708007,0.684797391657202,0.493471781533859,0.999812940284987,8.12466012363579e-05
"FAM155A",13.051816388054,0.113444067438687,0.56802511203547,0.199716641104422,0.841702198250265,0.999812940284987,8.12466012363579e-05
"NETO1",29.1939024464312,-0.113413885838176,1.91835185207336,-0.0591204818425761,0.952856145022446,0.999812940284987,8.12466012363579e-05
"EIF2A",1989.63967843202,0.11339150689108,0.100746444821244,1.12551372996112,0.26037140241701,0.999812940284987,8.12466012363579e-05
"OPHN1",169.636030011062,-0.113370394878137,0.436207340492055,-0.25990024548934,0.794940721905746,0.999812940284987,8.12466012363579e-05
"RMI1",672.968671891485,-0.113362835968664,0.224857761457967,-0.50415353792382,0.614153487268035,0.999812940284987,8.12466012363579e-05
"CEP295NL",4.1176277798497,-0.113330068696803,0.803045033691102,-0.141125421292869,0.887770861341018,0.999812940284987,8.12466012363579e-05
