"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","negLogPadj"
"LOC100358069",309.218558374976,-5.34594051457342,0.197537069618954,-27.0629736731726,2.68749452774373e-161,4.83319015869433e-157,156.315766117494
"LOC100342826",6444.64591343165,5.20445616053176,0.315555849955375,16.4929794876811,4.12116253306542e-61,3.70574934973243e-57,56.4311239589268
"LOC100352749",232.043640289831,7.61480754154692,0.463302775407781,16.4359204083003,1.05805999902022e-60,5.86849586117435e-57,56.2314731973725
"RTP4",3805.27613825046,2.90051570547923,0.176611013512105,16.4231870244062,1.30527043175586e-60,5.86849586117435e-57,56.2314731973725
"IFIT3",8626.30378971448,4.20099179857168,0.256342863659521,16.3881753468726,2.32313882787229e-60,8.35586573609104e-57,56.078008546976
"IFIT2",3090.57283705314,3.89897818442394,0.250493422116875,15.5651918979523,1.2549319368939e-54,3.76144932551666e-51,50.4246447846481
"LOC100358731",1906.23808149159,3.44614682785796,0.239200208577167,14.4069557813375,4.67883087571059e-47,1.20205849241113e-43,42.9200743989611
"RSAD2",3751.51480663215,6.82961792098567,0.476736726643552,14.3257641782066,1.51057294074228e-46,3.39576797078865e-43,42.469061992294
"FCGR2A",1372.81607410554,4.08861761100686,0.286482982957438,14.2717643079495,3.28169776147921e-46,6.55756139360468e-43,42.1832576347401
"LOC100345779",3110.1888506683,4.32819410033362,0.311785934342857,13.8819414976369,8.15059158221449e-44,1.24134685877236e-40,39.9061068504086
"IFIT5",3368.06373106146,3.08943441662651,0.222569119070204,13.8807864699866,8.28300839928179e-44,1.24134685877236e-40,39.9061068504086
"PARP9",2839.85508881521,1.97660253849383,0.142339410455833,13.8865443671846,7.64349522258566e-44,1.24134685877236e-40,39.9061068504086
"LOC100351756",130.965976526671,4.94480255596761,0.356592860960664,13.8668018833755,1.00666027494692e-43,1.39259833728042e-40,39.8561741276944
"OAS1",2196.28247650338,4.55133804614264,0.333058864651514,13.6652662012308,1.63704025931732e-42,2.10289514454019e-39,38.6771823817516
"LOC100356242",10937.0334110879,6.88130238567734,0.504566840283198,13.6380392770462,2.37870437870643e-42,2.8519079697771e-39,38.544864493148
"XAF1",1529.06131896301,4.26917478979299,0.322921527839846,13.2204712963897,6.68437959638902e-40,7.51324266634126e-37,36.1241725838807
"USP18",1784.806813244,4.58599512866786,0.347420844662935,13.2001150740312,8.76011321387496e-40,9.26716917872513e-37,36.0330529085537
"OAS2",5652.83218869818,3.63230595602935,0.278125937692325,13.0599324398416,5.57772635446777e-39,5.57276837548602e-36,35.2539290074263
"UBE2L6",3085.31773007391,2.62385634728296,0.205334423321677,12.7784533388853,2.16328680070881e-37,2.04760788547091e-34,33.6887532066223
"CLEC1A",257.3687543109,1.57276940158941,0.123470345915247,12.7380334924225,3.6344046960173e-37,3.26805670265876e-34,33.4857104168158
"FCER1G",4907.47057989687,2.53457594900793,0.201879276819131,12.5549089978102,3.73610544476331e-36,3.19952953898207e-33,32.4949138759441
"HSPA6",78.9778084812571,2.63689677608873,0.210961567350833,12.4994178285731,7.51999616370286e-36,6.14725504581965e-33,32.2113187678952
"IRF7",14410.8733973724,5.88047147634336,0.482438073507293,12.1890700574122,3.55454373399942e-34,2.77934410922807e-31,30.5560576801074
"MYO7A",1168.82973603599,1.88340314739537,0.155663306335094,12.0992107371855,1.06631432233924e-33,7.99024865539541e-31,30.0974397052935
"TRIM25",5269.15783231635,1.50109472076443,0.124645037186158,12.0429561790136,2.11247451566526e-33,1.51962966758896e-30,29.8182622363437
"UBA7",3231.99755753836,3.07714136030501,0.257057658207852,11.9706270638196,5.06444142948553e-33,3.50303517953337e-30,29.4555555012206
"MX1",20317.045565078,3.93343279420747,0.328733152534856,11.9654277759235,5.39189897957485e-33,3.59140412032126e-30,29.4447357234312
"DTX3L",2974.84896856483,1.86250924461597,0.15634500295048,11.912815948495,1.01490851889394e-32,6.51861242992448e-30,29.1858448395686
"OASL",1545.63549574264,3.15792689927019,0.26658352050513,11.8459194074955,2.25926898046065e-32,1.40105839119325e-29,28.8535437644683
"ISG15",6739.30391584661,6.41973815550234,0.548240904453822,11.7097029852195,1.1367713586806e-31,6.81456537150397e-29,28.1665618379624
"IFI44",2328.72014977844,3.47399598309964,0.298030376088615,11.6565164554458,2.12562147212447e-31,1.23313472757053e-28,27.9089894714627
"SAMD9L",7021.29796676799,3.44021741525721,0.295945714250884,11.6244880381705,3.09442886966565e-31,1.73906902475209e-28,27.7596831802319
"LOC100353852",4153.70623346643,2.18444434411817,0.191374654221525,11.4144913964917,3.53968458694578e-30,1.92902083671615e-27,26.7146630812094
