"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PDCD1LG2",144.766821359439,-3.92769349125694,1.02595514280501,-3.82832867382335,0.000129016392477638,0.0258927298609789
"LYVE1",1947.44496722735,-2.7410171952906,0.764164933828932,-3.58694448534355,0.000334575518923091,0.0430429975284646
"LOC108178874",26.4917739080769,1.87222762741111,0.391296528725573,4.78467732261473,1.71262243576831e-06,0.00262685331855454
"MSR1",268.516224817881,-4.52113907966638,1.04339883144654,-4.33308811875742,1.47032224156967e-05,0.0096223001652638
"LOC100357294",1344.08686297366,-2.71806897005818,0.530296855124576,-5.12556117161897,2.96652827681044e-07,0.000976577487797681
"LOC100357553",364.218529560026,-3.22120152065647,0.754750921620352,-4.26790008250798,1.9732166805305e-05,0.0117291755766111
"LOC103347627",6517.7161993278,-1.63895813491217,0.304937989654036,-5.37472597878549,7.66992354300293e-08,0.000577238445846401
"LOC100358765",934.250968013828,-1.92910974481448,0.527634009472643,-3.65615125291597,0.000256030324278848,0.0360903342959919
"LOC103347758",153.196540113529,-1.81487593158971,0.5137161702552,-3.53283785224851,0.000411124543403132,0.0476018971331073
"LOC100341246",92.3570753314007,4.20205220352712,1.16414344396774,3.60956566418078,0.000306710128354229,0.040463836695068
"TCF23",29.4383821702712,1.38791309699241,0.355924017249607,3.89946457594368,9.64056401226185e-05,0.0210011669725258
"FABP5",6417.26053703496,-2.13192920525003,0.57119854418335,-3.73237856951837,0.000189680143400787,0.0306935529034436
"ATP6V0D2",163.862113948998,-3.18223570967623,0.803698371292591,-3.95949005664679,7.51099714489811e-05,0.0194105542378904
"DCSTAMP",170.222791968625,-3.92660599752804,1.05776469608813,-3.71217342765321,0.000205487104210217,0.0315611417609407
"LBP",34.4253503143476,-4.86942014666229,1.21370792708942,-4.01201972729929,6.02014679077092e-05,0.0167806017582748
"LOC100347647",20.9934974852566,2.29193670039884,0.559844118932964,4.09388367741929,4.24207190523059e-05,0.0152027776946502
"LOC100343299",316.589904723004,-4.42184139419062,1.11702971395562,-3.95857096632819,7.53995386923252e-05,0.0194105542378904
"CX3CL1",936.634773769265,-4.26984255908921,0.979971751001347,-4.35710779900159,1.31792367277658e-05,0.00919975368122569
"SLC11A1",1753.37925476852,-4.83072388108123,1.22236082041225,-3.95196230148478,7.75129537407497e-05,0.0194105542378904
