"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"AQP4",74.1558278284079,-2.80120282449381,0.776355913687435,-3.60814257366705,0.000308397010329605,0.0250780311688655
"GPNMB",9989.65076818868,3.64317342494881,1.09811022964494,3.31767551799128,0.000907698657673356,0.0396821138904647
"LNPEP",1163.35189938328,-1.05290139477772,0.319084989086594,-3.29975220016376,0.000967702338509949,0.0400160868111312
"NPR3",266.267129972532,-1.04906318028076,0.321320812308765,-3.26484665821364,0.00109523351444706,0.0432689103922762
"LOC108177284",127.60145986732,-1.29094063805043,0.400724428097331,-3.22151720118463,0.00127513807876759,0.0461379287538696
"LOC100357840",249.50564962864,9.76035778973224,2.44491883254085,3.99209890317256,6.54910457922653e-05,0.014082446018074
"MAST4",334.095639737429,-1.12251958946771,0.307586531654451,-3.64944324262145,0.000262809297036479,0.0231359235737738
"CCNB1",1481.70114719957,1.25771819270725,0.336492393186519,3.73773142624977,0.000185688145406482,0.0217355873796903
"RNF182",39.8426581448593,-1.58886911722275,0.471111996320878,-3.37259320422943,0.000744638791087036,0.0365617321811652
"LOC100344914",63.2540729306683,1.30022941942948,0.374782632370906,3.46928941505137,0.000521836980973667,0.0309239773134474
"CFB",3486.45198080364,3.9910226242995,1.14039703493615,3.49967818403086,0.000465820160964093,0.0295590816040243
"LOC100349504",311.778026617108,2.89892873829659,0.820954388062649,3.53116906426154,0.000413727215508017,0.028245193952164
"LOC100328910",134.335972885615,-3.28928365127915,0.953659545445222,-3.4491173154918,0.000562422296764154,0.0319222334331492
"CGA",23.7731603042301,2.91115478609402,0.909749507825588,3.19995203190825,0.00137450461370975,0.047780700798058
"LOC100344160",26.8563672408036,1.97241296322857,0.563648180329213,3.49936898949364,0.000466360718971502,0.0295590816040243
"FHL5",14.5636555550722,-2.19555995892654,0.679962858882906,-3.22894100794501,0.0012424952205392,0.0457006000124615
"LOC100357329",37.628494832348,4.56574964809261,0.80455476265879,5.67487741046278,1.38788008921863e-08,0.000208903711029189
"ARG1",473.591833416509,3.38738587424451,1.01080392490715,3.35117997741813,0.000804679860798599,0.037501766291812
"MTFR2",434.412553468293,1.08449925318021,0.338888194396051,3.2001682888746,0.00137347366082031,0.047780700798058
"FASLG",101.255559948807,1.10462705426872,0.321723230131893,3.43346998541532,0.00059590817616506,0.0326167631550417
"ZBTB37",331.208352198249,-1.03406167906154,0.265093089545917,-3.90074928332837,9.58954241419825e-05,0.0160319489212437
"DPT",177.710153716051,-2.99446901158607,0.866630817709783,-3.45529947746314,0.000549681897999812,0.0317273100026809
"LOC100359306",2209.14004262532,2.72685130099276,0.81379099236974,3.35080054530001,0.000805783172783829,0.037501766291812
"LOC100338913",2145.45236426265,3.48209344620521,1.05488687078664,3.30091647041598,0.00096369568794976,0.0400160868111312
"SLAMF1",644.192295590202,1.69874275521904,0.525336374202161,3.23362865896914,0.00122228267774045,0.0456646756681833
"ATP1A4",107.139337795601,2.73824733477982,0.738592435007191,3.70738611038327,0.000209409541946071,0.0225427618184448
"S100A6",5378.89171721974,1.12146511611289,0.289102843860684,3.87912170332475,0.000104834297922095,0.0161016923706467
"S100A8",3675.82239714689,2.96787041864076,0.864199654023486,3.43424161861571,0.00059421427307192,0.0326167631550417
"S100A12",2203.2763385175,2.86688271754347,0.870672638196551,3.29272173233986,0.000992226245195633,0.0406270233986548
"S100A9",4304.38335243056,3.12735273772308,0.922651515133592,3.38952755880997,0.000700131710589011,0.0357011683803098
"KCND3",134.174814777374,-1.18368874581681,0.353422967733303,-3.34921285226158,0.00081041510729813,0.0375334406001583
"OVGP1",51.2050450308368,5.07132435359805,1.29994800311269,3.90117477118694,9.57270062947078e-05,0.0160319489212437
"LOC100349257",10920.6818898333,2.70135820128014,0.828391240205581,3.26096905685501,0.00111032156207203,0.0436036175987214
"LOC100358539",15939.1133596556,3.25945455885316,1.00824724669315,3.23279291814931,0.00122586389035333,0.0456646756681833
"DDAH1",704.197911744216,-1.38607330994536,0.401184293132466,-3.45495407889186,0.000550386555932595,0.0317273100026809
"DAB1",572.630621644856,-1.47850728502051,0.432767120538306,-3.41640391530078,0.000634540520751141,0.0336496208703322
"TRABD2B",68.3528396802241,-2.68586780996405,0.543059325862383,-4.94580919994122,7.58282038921979e-07,0.00114136612498536
"LURAP1",26.2570665699004,-1.53662385948319,0.478119878221055,-3.21388825162535,0.00130950626627121,0.0469461989566991
"AUNIP",121.219268087901,1.70709991185187,0.365274760563604,4.67346801957486,2.96155838897307e-06,0.00298661801644667
"COL6A6",51.2877829097319,-4.44960058752729,1.35692947977488,-3.27916863318902,0.00104113401516362,0.0419385723870517
"P2RY1",688.329326593074,-1.01980182465776,0.315122254837642,-3.23621010259396,0.00121128192566251,0.0455805388626803
"ADIPOQ",441.589989813475,-5.02429921143844,1.14422412767841,-4.39100967188358,1.12825521238766e-05,0.00525423377535945
"EAF2",1306.61626692144,1.1846394851054,0.297615341709796,3.98043823379422,6.8788337122361e-05,0.0141595124513737
"LPL",4399.10912086947,-1.69551578505907,0.412197034214469,-4.11336240759288,3.89937493747473e-05,0.0110742248224282
"MMRN1",391.514542890082,-2.0111731486764,0.458492458056005,-4.3864912352184,1.15193804535518e-05,0.00525423377535945
"LOC100345779",2174.08761938582,3.21790145465772,0.972996746575753,3.30720679794914,0.00094231299667035,0.0400065447717247
"PLAC8",33820.1720266206,1.09703620910093,0.316324769370551,3.46806926085462,0.000524212162050444,0.030942907698758
"LOC100008921",285.174122315938,2.61182164937626,0.788481551164156,3.3124702100132,0.000924759740769465,0.0397245979724243
"LOC103350775",302.977761959385,2.42168583619197,0.667945264810846,3.62557527356341,0.000288318895385502,0.0241304129187111
"PPBP",234.464847558559,2.75461251484631,0.753342480147867,3.65652088848837,0.000255661586838651,0.0230432227850023
"JCHAIN",22480.8527824336,2.46282049990801,0.66532391705401,3.70168640684546,0.000214171223463848,0.0225427618184448
"ADGRL3",103.605831538284,-2.03294430628834,0.633212257189716,-3.21052582795985,0.00132492361360484,0.0469461989566991
"GREM2",43.9291669085508,-2.63645171409057,0.794780833997784,-3.31720595328035,0.00090922566273448,0.0396821138904647
"KMO",275.316136220945,3.43157984792984,0.930359566817528,3.68844473719792,0.000225629017809336,0.0225544873635975
"PTPN14",447.060032580814,-1.13827445778432,0.272805184729822,-4.17248102858322,3.01300693905252e-05,0.00947476392772549
"ATF3",799.033757001874,2.94873739334437,0.89321496975206,3.30126284623609,0.000962506659432633,0.0400160868111312
"RORA",249.905106493843,-1.05958824733538,0.304067619006586,-3.48471254781138,0.000492665999432574,0.0302122919782315
"CCNB2",1015.00186524348,1.09393457855233,0.275352893599481,3.97284576984882,7.10190358580719e-05,0.014253047036476
"STARD9",212.050453025582,-1.18205266822125,0.301709973608749,-3.91784419349063,8.93444215649855e-05,0.0159301450745102
"RAD51",817.499478689485,1.36089888408603,0.35609154855487,3.82176687317903,0.000132498919547758,0.0174945064652004
"LOC100340777",16.5119488670718,4.47546210351299,1.34946954366518,3.3164602524912,0.00091165554400357,0.0396821138904647
"LOC100341035",17.3964580671509,5.84910056588043,1.70511080261024,3.43033458994361,0.000602837394402795,0.0328764799295321
"LOC108178363",77.702372109416,-1.12087281562695,0.336981673318298,-3.32621297944659,0.000880346338599831,0.0391298796708039
"OTUD7A",94.1047611393844,-1.77575853440614,0.549526985230126,-3.23143099817474,0.00123172059004002,0.0456646756681833
"CDH23",295.681371686281,-1.57884910669719,0.450889535598218,-3.50163173470516,0.000462418303079082,0.0295590816040243
"PPA1",2314.58326356167,1.06914163155864,0.291224553936651,3.67119330120499,0.000241420659822668,0.0226690383541593
"IFIT2",2294.63402883905,3.49975884750051,1.01360465979164,3.4527848838224,0.000554831267754886,0.0317273100026809
"IFIT3",7969.14238077662,3.28818690263761,1.02725300819254,3.20095134929147,0.00136974657308934,0.047780700798058
"LOC100342826",5982.79880622631,4.52820071484116,1.17506829854549,3.85356384854072,0.000116410888302227,0.0165303461389163
"SFRP5",52.8091158466182,-2.55400332051741,0.599651975684184,-4.25914267622211,2.05212459252261e-05,0.00779740667131126
"LOC100346046",1467.72821017976,-3.73861705104538,0.748326480100564,-4.99597054288787,5.85405966340164e-07,0.00114136612498536
"LOC100357419",117.986324382371,-2.87843918697478,0.833849600602575,-3.45198844599158,0.000556471554657704,0.0317273100026809
"SH3PXD2A",3050.87010449194,-1.11626499874923,0.232651082946075,-4.79802193316232,1.60240235633341e-06,0.00217089692194406
"LOC100342572",52.3007007122636,-2.43626546446696,0.703102112569404,-3.46502367282601,0.000530184807637655,0.0311732098615703
"MYH3",17.6692711856829,2.83921312798974,0.838862486147275,3.38459899551555,0.000712823093194823,0.0360047422777465
"ASGR1",590.878497483679,3.25512042940014,0.919762936987391,3.53908632159285,0.00040151453374284,0.028245193952164
"SERPINF1",771.650624391777,-1.54533219797541,0.451183976915415,-3.42506001330166,0.000614663629888403,0.0331041925876733
"CCL2",726.881064496001,4.58759057114276,1.16622613686515,3.9337058449696,8.36461403605238e-05,0.0153541671305683
"CCL7",203.639307037794,4.39677199450142,1.01661044937562,4.32493291525956,1.52578287347054e-05,0.00656173823185104
"CCL5",4662.25301857046,4.02239318379884,0.990081043692443,4.06269083669917,4.85102600153059e-05,0.0123758717584811
"CACNA1G",36.949313413568,-1.05962455325713,0.318538123523886,-3.32652349908652,0.00087936604875582,0.0391298796708039
"GJC1",23.3338245589661,-1.29574279260058,0.395895568784645,-3.27294088332023,0.00106434736078634,0.0425018286937534
"LOC103351661",30.2159922349132,1.48787504998846,0.382349169435521,3.89140390231545,9.96658627181634e-05,0.0160319489212437
"EML5",175.410742701916,-1.02117963820256,0.318301662861069,-3.20821333141538,0.00133562386402733,0.0469461989566991
"STON2",580.686122571223,-1.41110601589669,0.303014328324372,-4.65689534782039,3.21013517570297e-06,0.00301993466654257
"LOC100354724",167.094617338198,6.34151551877087,1.24320348105468,5.10094736333189,3.37957550757988e-07,0.00114136612498536
"NOXRED1",18.7132725144584,2.8664763617327,0.87697947829088,3.268578607243,0.00108089148352517,0.0429270313914254
"NGB",119.047504064572,2.46932588799037,0.590471286482041,4.18195760661341,2.89009866564449e-05,0.00947476392772549
"LOC103351717",91.1276750259294,2.05003372964215,0.588769157184989,3.48189728457199,0.000497874629111816,0.0303401170744577
"CDKL5",83.8843674440131,-1.15784870026937,0.352205404189244,-3.28742457241582,0.0010110827050376,0.0410285779648904
"SYN1",47.3938341716804,2.9651375225799,0.851045017046663,3.4841136052587,0.000493769852952761,0.0302122919782315
"TIMP1",7753.2361063363,3.49415815229885,0.899936596369384,3.88267147529652,0.000103315110640489,0.0160319489212437
"ZNF81",86.6223041615047,-1.00496521347652,0.30432981464692,-3.30222398565342,0.000959214401240812,0.0400160868111312
"PFKFB1",17.4435844233423,-2.62616243949133,0.711277344167641,-3.69217782771437,0.000222341906952489,0.0225427618184448
"LOC103351855",85.787193109328,-1.06268041262259,0.317420063534149,-3.34786780895552,0.000814358453819383,0.0376003786714397
"NLGN3",118.568154695737,-2.55675436814869,0.646868015107889,-3.95251319965519,7.73346617727671e-05,0.0147347003671353
"FAM199X",141.652970479025,-1.1011395677902,0.250416805723811,-4.39722711344168,1.09642601982582e-05,0.00525423377535945
