"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"DENND5A",2112.30920517514,1.54111621512245,0.471471255056524,3.26873844077235,0.00108028113356649,0.0218592329788455
"LOC103350336",38.9656284615325,2.13701496916581,0.676885280309025,3.15713021295156,0.00159330179983152,0.0284802696719885
"LOC103350964",35.1489909976598,1.52295978159748,0.4953284805561,3.07464610128549,0.00210752468769186,0.0340189524539288
"AMPD3",236.954738546842,2.80543102515369,0.736978233472484,3.80666741259792,0.000140851958674153,0.0059434797598778
"MRVI1",1694.72795185153,2.24934382842897,0.639370634025108,3.51805933636395,0.000434715148137268,0.0123893817219121
"DKK3",660.682426171925,1.96237317577639,0.609818345842975,3.21796349544671,0.00129104247921599,0.0245871197385269
"PARVA",4618.24435415885,1.63227124931092,0.491376045451932,3.32183724546375,0.000894268400132994,0.0192806894379915
"RASSF10",206.785437066205,1.5337817261632,0.51632585029916,2.9705693125272,0.00297248320092136,0.0430732632368178
"FAR1",1993.31827621802,2.51469080097593,0.657367020724295,3.82539847862342,0.000130560730623863,0.00575979264886356
"LOC103350444",30.5878596629938,2.421942079882,0.801070174295717,3.02338316616434,0.00249965527784483,0.038334318287325
"LOC100008770",316.918605657781,-2.25480767639737,0.735985217757647,-3.06365891867662,0.00218648039967147,0.0348767157293976
"PAMR1",266.69876162706,2.29240472692904,0.572191909798415,4.00635641237337,6.16625816430671e-05,0.00362896536442339
"SMTNL1",1644.21110243372,3.90326908125461,0.844097687425777,4.62419118000229,3.76062900684865e-06,0.000601037000682811
"GLYAT",256.143599162307,-1.86818345966781,0.574676012266122,-3.25084642440702,0.00115061993372286,0.0227915020164643
"LOC100353150",8.09391637449773,-3.44736942790418,0.857119441379337,-4.02204087490587,5.76960422036717e-05,0.00347070435425925
"LOC103352076",131.318479767571,3.95748616456645,0.877725529769412,4.50879691924436,6.51962779992986e-06,0.000839845162401164
"NPAS4",30.6139209483603,4.765926488477,1.37227243270948,3.47301772948022,0.000514641357428396,0.0137988213960489
"RHOD",60.1959837082397,1.3432534714045,0.420740144169726,3.19259640426095,0.00140999869473674,0.0259433394148965
"NWD2",72.3206312606554,3.11875088772669,0.919268209643451,3.3926452095372,0.000692212318137676,0.0167425003119887
"GABRA2",82.4585923627251,6.37041002175929,1.37108755137172,4.6462459785197,3.38029915794887e-06,0.000568099349204974
"GABRA4",170.228565534716,4.71590525033858,0.965091231087266,4.8864864775796,1.02651374316034e-06,0.000254993926579659
"LOC103345156",7.96009210440263,-1.81079803661124,0.624084930662434,-2.90152501309265,0.00371351131534332,0.0497266342356739
"SGCB",689.02848724263,1.74313761957858,0.586212337529688,2.97356010438845,0.0029436674910802,0.0428844213043695
"FZD3",57.5498638109666,1.96708689728869,0.546450511599209,3.59975305271822,0.000318519529724649,0.0101461907870581
"SCARA3",608.931169104747,1.68804134379955,0.459512108118984,3.67355139064684,0.000239202541512625,0.00840247279128594
"DPYSL2",2757.5070657343,1.63886053084366,0.47988128810179,3.4151373922628,0.000637498467732346,0.015730669675975
"NEFL",44.7876612367646,3.33591625646693,0.840504141572858,3.96894683971973,7.2190983174583e-05,0.00390974064211211
"ADAM28",1532.55105921261,2.53541816713529,0.757461102182058,3.34725857186776,0.000816150443662999,0.0182508704150812
"PALLD",6863.07175142935,2.31980287672565,0.630502262693215,3.67929349978304,0.000233880980352296,0.00828255926267271
"LOC103345486",28.185597336877,2.63341240749907,0.788598892852283,3.33935595315672,0.000839728886868277,0.0186756620923965
"HAND2",280.606944396931,3.60955576987437,0.896118678642464,4.02798854203386,5.6256084568777e-05,0.00344399066531705
"WWC2",851.856502761136,1.84436277469648,0.51696133323336,3.56769966364955,0.000360128944420637,0.011014675519597
"STOX2",329.206322219263,1.78424666217907,0.546534600529177,3.26465453504954,0.00109597659344213,0.0220600968471617
"PDLIM3",2639.49035483092,2.46534882997226,0.644312067448235,3.82632726364438,0.000130069345412316,0.00575979264886356
"SORBS2",5639.87284682988,2.98888720987668,0.688351690111598,4.34209322474695,1.41131621198837e-05,0.00143239604799688
"PDGFRL",114.933819453168,2.42960893706036,0.641023264152828,3.79020399559337,0.000150523613639706,0.00622260280010846
"SLC7A2",339.745025766535,2.03737219103288,0.646549920849172,3.15114444427897,0.0016263203954257,0.0288490479719584
"MICU3",166.52909165643,2.08404651493582,0.599114420926452,3.47854506942616,0.000504143653694868,0.0136520761503883
"RBPMS",1696.28536291549,2.82296375471476,0.704123362095158,4.00918916582299,6.09275951913869e-05,0.00359870165510866
"ST6GAL2",131.045794075399,2.15555549885263,0.619288197428602,3.48069849837747,0.000500108099554007,0.0135879370648824
"FHL2",3081.69777998251,2.32988033557125,0.606609410956879,3.84082457919017,0.000122621720424811,0.0055710840036768
"SLC9A2",291.116691688591,6.51254513204796,1.27485198471833,5.10847157953544,3.24775243562977e-07,0.000125400459223939
"SLC9A4",1598.83136386647,8.44347373977209,1.50218617782703,5.62079046152983,1.90085710589516e-08,1.72154291890571e-05
"MAP4K4",2036.10549524543,1.41605929609745,0.427701493573083,3.3108588989659,0.000930100950168587,0.0198202688753573
"MAL",1828.33393805782,4.93071967341959,1.04484024209304,4.71911348240408,2.36874657502043e-06,0.000443854099609
"TPCN3",95.3530369150085,1.76415454282313,0.506967561029953,3.47981740535643,0.000501755625122994,0.0136100169729701
"SLC20A1",7898.81695221794,-1.66725611472795,0.552763016287404,-3.01622226089937,0.00255945574459388,0.0390676475171998
"NT5DC4",134.058850230992,-2.95281637410372,0.803914125664963,-3.67304949600342,0.000239673036924792,0.00840247279128594
"CKAP2L",267.977033921729,1.24254847022881,0.354276166951456,3.50728777755765,0.000452699287091876,0.0127459478034055
"IL1RN",279.384273868253,1.26246799935192,0.261983061959767,4.81889168676789,1.44357892602111e-06,0.000318016535837786
"LOC100357553",321.415377745842,-2.91145092564444,0.980803282624815,-2.96843513599674,0.00299320268572373,0.0432581473250606
"LOC100358765",475.877248979229,-3.24940673541001,0.948686796101979,-3.42516281322915,0.000614431091695486,0.0154813843227509
