"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C1QC",3291.97972498943,-3.06282790305585,0.719483784693934,-4.25697975161284,2.07207114045818e-05,0.0163789467096957
"LOC100343913",150.448268636366,-4.34610352824917,0.810372678162334,-5.36309237140713,8.18091431383158e-08,0.000437269647718485
"TRIM63",1027.71538021648,-2.86612040963846,0.640341632332316,-4.47592388956376,7.60815865729114e-06,0.0101726286446388
"CXCL11",605.305268584309,-2.36316931301743,0.595756442685324,-3.96667017542544,7.28837417454575e-05,0.0289028232342799
"CXCL10",914.502588031234,-2.46011546446419,0.625849285161821,-3.93084329213237,8.46484340371691e-05,0.0307913381500982
"KCNK1",57.8623495826166,-3.13946331334748,0.811637210020501,-3.86806232462923,0.000109703628988556,0.0374112229773682
"LOC100349940",95.4617452296608,-3.19810017848066,0.74930570918323,-4.26808462725675,1.97158535733487e-05,0.0163789467096957
"LOC100352436",940.850521472118,-2.49682625450886,0.601591625086436,-4.15036737612516,3.31942060523112e-05,0.0217342383548113
"C16H1orf116",28.7217823571206,-2.280814892808,0.577214964183393,-3.95141331104393,7.76910148639696e-05,0.0289028232342799
"IFIT3",2655.48026134022,-2.54388853159851,0.640352670750909,-3.97263671691324,7.10814140022219e-05,0.0289028232342799
"LOC100342826",843.962000636208,-3.25317437334852,0.728907719648626,-4.46308124561602,8.07894021505919e-06,0.0101726286446388
"LGALS9",922.013819035116,-2.4315484943776,0.645950570670992,-3.76429498599527,0.000167019629529832,0.0463380392504036
"GRB7",77.6009914004565,-1.40143649516181,0.329451444880938,-4.25384838020147,2.10127607614155e-05,0.0163789467096957
"LOC100340860",164.245189436626,-1.07969489767045,0.260046209200957,-4.15193476954739,3.29676239750843e-05,0.0217342383548113
"LOC108178568",16.1337696261165,2.34539252054268,0.490333976453138,4.78325515500318,1.72478955000036e-06,0.00403329716342227
"CFP",768.321041243086,-1.9255591761414,0.511126510373476,-3.76728488360818,0.00016503263926694,0.0463380392504036
"LOC100348097",150.293379600228,-6.17560052853293,1.53997073348095,-4.01020642423094,6.06656873150362e-05,0.0283186954310923
"RSAD2",755.164471917229,-2.90557425347299,0.725595578430741,-4.00439906174309,6.21753314590371e-05,0.0283186954310923
"LOC100009259",62.6307433761156,-2.41021766824867,0.636635126012496,-3.78586975454031,0.000153171890567052,0.0447726906552155
"TTC9",301.796878582488,-2.6669777188226,0.655940811242497,-4.06588166662592,4.78512126087896e-05,0.0270095344549406
"UBE2QL1",38.3980325055452,-1.5739224178655,0.414991968727385,-3.7926575367039,0.000149043637469893,0.0444883636191359
"ANGPTL4",247.728066671854,-3.76280411514369,0.86874343878628,-4.33131802457201,1.48219417954727e-05,0.0151637728281308
"LOC100356242",995.390825572228,-3.07133494839979,0.712659802354838,-4.30967894955096,1.63491718909614e-05,0.0157423290990086
"CXCL17",182.355725005752,-5.9665823135732,1.01068788364737,-5.90348653635879,3.55898681992737e-09,5.82570552553911e-05
"CYP2A11_1",291.395370201511,-3.59076134758521,0.757611173982892,-4.73958340491199,2.1415807003283e-06,0.00438194181045925
"USP18",486.841956573386,-2.46181373054767,0.632054729920411,-3.89493759639718,9.82240143838892e-05,0.0342091253499975
"LOC103345664",239.021274980739,-1.52297403431153,0.338202607514666,-4.50314101805228,6.69564227220106e-06,0.0099637243957872
"LOC108176037",40.877195624397,-3.1483100601815,0.783095814195544,-4.02033825632906,5.81146379639428e-05,0.0283186954310923
"LOC100347711",113.648843186356,-3.21175611834584,0.691552168031986,-4.64427163533567,3.41278302715317e-06,0.00620709393016336
"LOC100009451",1318.22157791717,-2.38436506499612,0.621411520529882,-3.83701458087381,0.000124539080370258,0.039972160913348
"DNAH17",272.989377757367,-1.4413956302877,0.345245405382367,-4.17498859598528,2.98000981547523e-05,0.0212086002910931
"KLK5",13.8291214327855,-2.23890852348174,0.597481567836673,-3.74724283393085,0.000178788983928916,0.048776614632207
"ISG15",1068.97219777524,-3.21974007743609,0.781954923385797,-4.11755202396436,3.82918107400169e-05,0.0241076403847437
"IRF7",2232.76350296145,-3.26406185919381,0.859902830807288,-3.79584964981388,0.000147138655462859,0.0444883636191359
