"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","negLogPadj"
"LOC100357840",303.408657807147,8.40399337028391,1.05315288836192,7.97984173347857,1.46521040838549e-15,2.73701304286409e-11,10.5627231330136
"LOC100356242",6049.93123141365,5.66580265206489,0.835229310949115,6.78352947842137,1.17274850647383e-11,1.09534710504656e-07,6.96044823523584
"LOC103350310",553.327896128753,9.2783585422382,1.37974872673067,6.72467266139348,1.75987623100487e-11,1.0958162665057e-07,6.96026225710332
"RSAD2",2517.09176563061,5.2006931326505,0.805597122523156,6.45569973780661,1.07720000578535e-10,5.03052402701761e-07,6.29838677236194
"CX3CL1",467.224235906573,3.8673047437303,0.607724580484912,6.36358124702562,1.9710305428494e-10,7.36377010808535e-07,6.13289977833592
"LOC100342826",3775.74350103683,4.46666595218753,0.705575097959913,6.33053230634466,2.44316855626745e-10,7.60639810517932e-07,6.11882094813848
"ISG15",4276.84754892363,5.33131928387877,0.856494345244635,6.2245819992612,4.8284156611726e-10,1.2884972078672e-06,5.8899165182145
"LOC100354724",192.061146656415,4.64954925756135,0.754469752025215,6.16267152537343,7.15277836557807e-10,1.67017374836248e-06,5.77723834679854
"NOXRED1",17.8016904899583,2.92623143444245,0.485697693990854,6.02479993346962,1.69318936615771e-09,3.51430859553624e-06,5.45416010526131
"IRF7",7870.40205452475,4.81854007482234,0.810218851042754,5.94720805202307,2.72754643690856e-09,5.09505674414519e-06,5.29285097485051
"LOC100352749",174.564940497658,6.2870989492003,1.06324944532148,5.91309873413508,3.35730788949481e-09,5.70131921597847e-06,5.24402464223445
"LOC103345903",4.04737966306354,4.61325062802498,0.832585095229326,5.54087582693793,3.00962578560967e-08,4.68498413959905e-05,4.32929187502087
"LOC100338913",657.60372982722,3.30788721762157,0.616726714661221,5.36361915088866,8.15708005617903e-08,0.000117210965730326,3.93103175578046
"USP18",1725.25088754128,3.69899437088472,0.694122780748182,5.32902027347041,9.87439751807774e-08,0.000131752675455494,3.88024055695974
"IFIT3",6204.18983837182,3.26577448649669,0.621665970221063,5.25326243180946,1.49428382027325e-07,0.000186088145084695,3.73028129311476
"LOC100345779",2611.29077415793,3.38998134128834,0.646782238776567,5.24130246325366,1.59447107807289e-07,0.000186154498365009,3.73012646472898
"LOC100339606",400.223655141172,8.20244257987456,1.5955030488805,5.14097581050058,2.73315243761064e-07,0.000300325220791569,3.52240819497159
"CD163",903.901932858725,4.09508228913017,0.799463995772691,5.12228481930851,3.01855475917942e-07,0.000313258905008175,3.50409657447286
"LOC100358539",8588.3837362174,3.25281218772318,0.641392020210332,5.07148839590564,3.94716337701121e-07,0.00038806848359247,3.4110916264114
