"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","negLogPadj"
"LOC100344475",19.4275731727729,2.65627811718919,0.270091187993535,9.83474557952913,7.97689735910283e-23,1.43065654135509e-18,17.8444646150855
"LOC100356326",21.8331517843929,-2.00157341720492,0.307571805016952,-6.50766222571863,7.63293045335841e-11,6.84483038404915e-07,6.16463730928078
"RPL34",3417.10254272353,2.29015379794981,0.35840880328607,6.3897811017825,1.66123388609931e-10,9.69437227740446e-07,6.01348030677974
"LOC100348543",581.834472863989,1.4046806350284,0.221231814707889,6.34936090400522,2.16211257929288e-10,9.69437227740446e-07,6.01348030677974
"LOC103345903",3.08041157190563,5.18889990963718,0.888164091192932,5.84227617519161,5.14923462755389e-09,1.53919205075298e-05,4.81270718823962
"DHRS3",94.8014725705007,-4.94059992795981,0.867421750834888,-5.69572981448126,1.22845287740006e-08,3.14747176516716e-05,4.50203815710163
"LIPJ",96.6562682092301,-1.26967595498343,0.226415394299572,-5.60772803859577,2.04999815945828e-08,4.59583962373552e-05,4.33763513484492
"LOC100353389",83.6115812120388,-2.012633870711,0.377335311393873,-5.33380738546931,9.61745402920974e-08,0.000156808216376252,3.80463118506115
"LOC100347051",89.6442717987898,1.21374831469197,0.230439833359037,5.26709422151374,1.38600079365131e-07,0.000207149368617801,3.68371638607422
"LOC103349505",10.2467010771653,1.82367991927266,0.357126132501475,5.10654290824021,3.28106132738691e-07,0.000420327392190602,3.3764123066646
"KLK6",53.1011180253058,-3.67508134446244,0.79251646540013,-4.63723027206374,3.53108952798188e-06,0.00372529945202089,2.42883881147054
"LOC100354724",62.1035561331852,3.48369800175929,0.753619972335628,4.62261899848882,3.78925308188242e-06,0.00377556966797563,2.42301751158633
"LOC108175500",8.2929162318499,1.54641141281409,0.345446464259587,4.4765588095643,7.58557797118378e-06,0.00647844480538958,2.18852923695345
"LOC100342837",40.6278598455235,-6.71594967001372,1.53943001132682,-4.36262098348033,1.28513475565073e-05,0.0100212573228677,1.99907778604094
"LOC108178488",24.1581197751786,-1.10367832102514,0.262292238510193,-4.20781921452948,2.57847017741155e-05,0.0192686927632817,1.71514774797822
"GNAT3",77.2416164302433,-2.31831167249875,0.574782924436461,-4.03336907541523,5.49828201660585e-05,0.0394446751871304,1.40401161584947
"LOC103352209",61.11992303102,1.32548692756141,0.329498524758856,4.02274009733873,5.75249640430761e-05,0.0395731172171976,1.40259973854098
