"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","negLogPadj"
"LOC100347922",326.729233804778,-1.33876250892213,0.387247351639189,-3.45712502165669,0.000545971489345256,0.00831612463085231,2.08007901067224
"BMPR1B",35.5630518040895,-1.70481635890231,0.494990342154461,-3.4441406502641,0.000572877601859865,0.00864626237704995,2.06317158962402
"FAM20A",1355.4785180237,-1.17941465735005,0.342494408154495,-3.44360266699021,0.000574018607767015,0.00864877442211948,2.06304543004051
"LOC100347810",55.2705714475048,-1.06335547079215,0.308787614009062,-3.44364677386621,0.000573924982152223,0.00864877442211948,2.06304543004051
"CEP68",665.74726195511,-1.02984378952542,0.299274518871579,-3.44113422488645,0.000579281094334848,0.00872066169919357,2.05945056077779
"CLDN11",48.8963728748848,-1.86314169354295,0.541768128430149,-3.43900203015204,0.000583862855502298,0.00877475175470812,2.05676516125364
"LOC108178854",46.3348833943033,-1.20899297979589,0.35225395215216,-3.43216299606952,0.000598787560352051,0.00896867545037008,2.04727169152347
"SERPING1",25426.6501563186,1.1824640402951,0.344844925412705,3.42897329540213,0.000605869137670184,0.00906043176403318,2.04285110604624
"LOC108175393",4993.62961422272,-3.0695617221006,0.896731037791907,-3.42305729671076,0.000619210237779355,0.00919695607560316,2.03635588768812
"LOC100350907",539.780312157783,2.01216222783761,0.588808316471059,3.41734681992474,0.000632346676128021,0.00936854854306866,2.02832768857475
"LOC100009451",6354.89640033539,1.79594486526374,0.525635489463229,3.41671158295975,0.000633823897168813,0.00938260246109197,2.027676684251
"TPCN3",111.367948970507,-1.00215754754025,0.293404071198869,-3.41562250123309,0.000636363990214426,0.00940270951497634,2.02674698067245
"LOC103347017",175.611291156615,1.23928880077484,0.363573843856345,3.40863024586693,0.0006528990931637,0.00960887728404851,2.01732735300021
"GGH",3631.15647612635,1.1420314604893,0.335296085488565,3.4060387517654,0.000659128226952574,0.0096684850414721,2.01464157035056
"LOC108178418",7.65996909912376,-2.27118873933689,0.667125159548636,-3.40444174054766,0.00066299441251721,0.00970914837274584,2.01281886208349
"LOC108176036",31.3499225570734,1.42119916002966,0.417443545873694,3.40453020313236,0.000662779704025757,0.00970914837274584,2.01281886208349
"LOC100339612",7.22113961395145,1.76410665362456,0.518369387694946,3.40318447713335,0.000666052929796191,0.00972985469214205,2.01189364553556
"LOC103347240",3765.00297640115,1.16008066515011,0.340945658063512,3.40253831575121,0.00066762993132883,0.00974487142364753,2.01122388670221
"AKAP6",79.9629967534121,-1.73803941009912,0.511341351333698,-3.39898075046329,0.000676374765974118,0.00984014403383166,2.006998544593
"NRIP3",129.656497057077,-1.14300875831985,0.336277748869023,-3.39900205161967,0.000676322090286375,0.00984014403383166,2.006998544593
"APOD",47648.0469433862,1.4341411857792,0.421984426460055,3.39856424989407,0.000677405498044692,0.00984706812841542,2.00669305733872
"NPY5R",10.1243387213546,-1.64539342588795,0.484521851988804,-3.39591169961509,0.000684004217674748,0.00992480501442009,2.0032780167556
"NPY1R",35.2405715288376,-1.92283610967184,0.566371191931886,-3.39501044026104,0.000686259835989282,0.00994320475834593,2.00247361715732
"PAX1",232.165883450174,1.47316044319534,0.43417732137384,3.39299261079301,0.000691335030981104,0.0100004119518204,1.99998210952826
"LOC100350239",26.7360077184988,1.11080297323863,0.327777107876357,3.38889735294645,0.000701742742349635,0.0101179788253157,1.99490623380847
"THRSP",10791.9124449002,-2.51149248741947,0.741258999905061,-3.38814434326078,0.000703672221732053,0.0101211331146857,1.99477086319707
"LOC108176363",40.4812088111858,1.75470898871738,0.518285131398421,3.38560549476478,0.000710214048901977,0.0101822312094423,1.99215704559716
"RAP1GAP2",398.073179930926,1.08801983084327,0.321366421476727,3.38560520991477,0.000710214786032431,0.0101822312094423,1.99215704559716
"TCEAL2",30.7227251799893,-2.33831602422551,0.691098423069354,-3.38347758607293,0.000715740494401442,0.0102395271057292,1.98972010001201
"AQP5",2537.0129487708,-2.1163529061324,0.625766058137218,-3.38201933232423,0.000719550805884415,0.0102498453078993,1.98928268899191
"SLC26A9",75.7713691357582,-1.70366759431996,0.50370935138541,-3.38224333067109,0.000718964291937247,0.0102498453078993,1.98928268899191
"DSC2",4853.60614124999,-1.49227473408943,0.441236371581693,-3.38203020013989,0.000719522339500013,0.0102498453078993,1.98928268899191
"LOC108176171",207.232478120734,1.43415477214813,0.423971461589398,3.38266817953201,0.00071785309390394,0.0102498453078993,1.98928268899191
"MMP12",2845.47422091094,2.30440819114306,0.681863097591078,3.37957604581358,0.000725977203128211,0.0103122188418098,1.98664787913197
"MYBL1",132.000707864332,-1.77056601670872,0.524643981256648,-3.37479525156809,0.000738706282312897,0.0104555803865802,1.9806518546021
"LOC100345639",588.612774523156,-3.2241336244263,0.956962273874442,-3.36913346789815,0.000754049061225328,0.0106251798608073,1.97366370956989
"CA5A",1869.23153389659,1.15820643878544,0.344300003526903,3.36394547464748,0.000768367218549671,0.0108064578146102,1.96631663756054
"CILP",70.5643491530536,-1.92416516270338,0.572170438414551,-3.36292306193784,0.000771218545757066,0.0108208363388476,1.96573917145591
"HMCN2",136.406181474558,-1.77888503292783,0.529688573585638,-3.35836021699689,0.000784063654048773,0.0109670124119455,1.9599116650159
"NGFR",555.436793536803,-1.06080515278894,0.315956547057709,-3.35744001087335,0.00078667812068782,0.0109942913103056,1.95883275993149
"GJB6",111.11677622761,-1.89629614446072,0.566105569283344,-3.34972176101591,0.000808927733706492,0.0112356522426025,1.94940171121628
"PTGDR2",68.3861246595514,-1.23019464623636,0.367255969027464,-3.34969272111236,0.000809012539638629,0.0112356522426025,1.94940171121628
"CNDP1",75.1135410730001,-1.71420720072133,0.512232735224029,-3.3465397325136,0.000818269518938563,0.0113464575715942,1.94513970650978
"LOC100349247",4467.43457136653,1.15454711075866,0.345188955955071,3.34468148774996,0.000823771138872469,0.0113960358097018,1.94324619474921
"PBK",501.342667623644,-1.53133457157751,0.457932810570165,-3.34401583863551,0.000825750229621174,0.0114145177769052,1.94254243119546
"FGF1",510.380751030625,-2.2684704447066,0.678606759631383,-3.34283502560279,0.000829271848947095,0.0114341330185759,1.9417967597431
"ZNF683",34.4335768646815,-2.09913240021124,0.628147339978672,-3.34178347437166,0.000832419685066628,0.0114443198994946,1.94141001099929
"LOC100342015",40.4640584016365,-1.31293462720708,0.392879193279079,-3.34182784343697,0.00083228664186555,0.0114443198994946,1.94141001099929
"TMEM40",108.940124937639,1.31574567547111,0.393811607556756,3.34105356526722,0.000834611193354366,0.0114567007508481,1.9409404305356
