"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","negLogPadj"
"LOC103346435",34.7992215660517,-1.73935673138114,0.42529063097333,-4.0898073098869,4.3173170606344e-05,0.00486547637760413,2.31287463164717
"A1BG",22265.3704499228,1.00407508946296,0.24557764486586,4.08862577866732,4.33936237975994e-05,0.00486547637760413,2.31287463164717
"UBE2L6",1802.71976096163,1.40653493068947,0.344141169751998,4.08708708610213,4.36823182069132e-05,0.00486761239673578,2.31268401151444
"WIF1",39.5450531069104,1.83953976995128,0.450247941803276,4.0856150559707,4.39602096582438e-05,0.00486852579601605,2.31260252453048
"S100A9",1493.49474558419,1.2697164329181,0.312095609249634,4.06835724466248,4.73457536936234e-05,0.00521149722973957,2.28303748875414
"LOC108177586",129.636954779298,2.21663934559856,0.547549452816757,4.0482906780301,5.15930467443822e-05,0.00554379571327136,2.25619278168514
"LOC108178772",112.174718548368,-2.67333093219572,0.667229048459155,-4.00661652601801,6.15947441060458e-05,0.00635376183201337,2.1969690685427
"LOC108176200",6.38839108948682,-4.12699412464788,1.03308963850282,-3.99480739215313,6.47468674893176e-05,0.00664096847680205,2.17776858125542
"LOC100341035",18.8869391512024,7.08598779156163,1.77512422261278,3.99182643180422,6.55663559137688e-05,0.00668702744042573,2.17476689465549
"LOC103346346",419.908602828941,-1.13032519590267,0.283796146472917,-3.98287718121127,6.80859460045625e-05,0.00690498593974361,2.16083720141525
"LOC100345649",142.335899888733,1.11254770516336,0.280136883588633,3.97144314205009,7.14385520417286e-05,0.00716449300809603,2.14481453681956
"CCDC180",569.238552643493,1.93924238698179,0.489341921728076,3.96295984642699,7.4026236080901e-05,0.00732796801038232,2.13501643521149
"LOC103345772",415.202316697244,1.55325226988326,0.392154065109957,3.96082154458286,7.4692339569596e-05,0.00732796801038232,2.13501643521149
"LOC100338508",789.165742420308,-1.48692854588262,0.376202772204524,-3.95246568006215,7.73500256581863e-05,0.00750711109237408,2.12452715727228
"MUC1",526.286844604816,2.84472247509771,0.720391089006026,3.94885849993338,7.85247490523471e-05,0.00754004664836686,2.12262596725149
"IFIH1",2383.2618755377,1.18679183842186,0.300840259157403,3.94492360080344,7.98254250101952e-05,0.00762438398033886,2.11779523981686
"ACSBG2",30.1770100337238,1.4644043009938,0.371615861501449,3.94063992607078,8.12645312499619e-05,0.00772098588486481,2.11232724150112
"LOC103348122",26.5416367492056,-2.61867480822919,0.665140112959595,-3.93702733785996,8.24972117915078e-05,0.00779706632073455,2.10806877171667
"LOC100358539",3971.42042204329,1.97870430426943,0.504527558399815,3.92189538772705,8.78551369609785e-05,0.00817505635267827,2.08750924495846
"NGB",42.0864855159687,2.05802373029336,0.527272073414247,3.90315329421306,9.49475239203973e-05,0.00878970616313339,2.05602564299935
